"Id","Model","Price","Age_08_04","Mfg_Month","Mfg_Year","KM","Fuel_Type","HP","Met_Color","Color","Automatic","CC","Doors","Cylinders","Gears","Quarterly_Tax","Weight","Mfr_Guarantee","BOVAG_Guarantee","Guarantee_Period","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Central_Lock","Powered_Windows","Power_Steering","Radio","Mistlamps","Sport_Model","Backseat_Divider","Metallic_Rim","Radio_cassette","Parking_Assistant","Tow_Bar","Price_Per_KM","High_Mileage","HP_Per_Weight","Price_Tier"
1239,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7500,71,10,1998,83291,"Petrol",110,1,"Green",0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0900457432375647,"Low",0.102803738317757,"Budget"
1240,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7950,69,12,1998,83133,"Petrol",86,0,"Black",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.095629894265815,"Low",0.0847290640394089,"Budget"
1241,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors",8950,71,10,1998,83047,"Petrol",86,1,"Black",1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.107770298746493,"Low",0.0822966507177034,"Mid-Range"
1242,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7950,71,10,1998,82700,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0.096130592503023,"Low",0.104761904761905,"Budget"
1243,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7450,78,3,1998,82675,"Petrol",86,0,"White",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0901118838826731,"Low",0.0847290640394089,"Budget"
1244,"TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors",5950,78,3,1998,82595,"Petrol",86,1,"Blue",0,1300,3,4,5,19,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0720382589745142,"Low",0.0847290640394089,"Budget"
1245,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7750,75,6,1998,82256,"Petrol",110,1,"Blue",0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0.0942180509628477,"Low",0.104761904761905,"Budget"
1246,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",6950,77,4,1998,82103,"Petrol",86,1,"Grey",0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0846497691923559,"Low",0.0847290640394089,"Budget"
1247,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",8750,80,1,1998,82021,"Petrol",86,1,"Grey",0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.10667999658624,"Low",0.0830917874396135,"Mid-Range"
1248,"TOYOTA Corolla 1.6 Linea Luna 4/5-Doors",8950,71,10,1998,82000,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.109146341463415,"Low",0.102325581395349,"Mid-Range"
1249,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7495,79,2,1998,81988,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0.0914158169488218,"Low",0.102803738317757,"Budget"
1250,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7750,76,5,1998,81930,"Petrol",110,0,"Blue",0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0945929451971195,"Low",0.102803738317757,"Budget"
1251,"TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors",6950,70,11,1998,81663,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0851058618958402,"Low",0.104761904761905,"Budget"
1252,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7990,77,4,1998,80486,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0992719230673657,"Low",0.102803738317757,"Budget"
1253,"TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors",7250,78,3,1998,80000,"Petrol",110,1,"Blue",0,1600,4,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.090625,"Low",0.103286384976526,"Budget"
1254,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",6900,69,12,1998,79000,"Petrol",86,0,"Grey",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0873417721518987,"Low",0.0847290640394089,"Budget"
1255,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7750,74,7,1998,78894,"Petrol",110,0,"Black",0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0982330722234897,"Low",0.102803738317757,"Budget"
1256,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",7250,78,3,1998,78689,"Petrol",110,0,"Grey",0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0921348600185541,"Low",0.106280193236715,"Budget"
1257,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8950,77,4,1998,78435,"Petrol",86,0,"Red",0,1300,3,4,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114107222540957,"Low",0.0847290640394089,"Mid-Range"
1258,"TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors",8500,61,10,1998,78260,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.108612317914643,"Low",0.104761904761905,"Mid-Range"
1259,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",7950,72,9,1998,78120,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.101766513056836,"Low",0.102325581395349,"Budget"
1260,"TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors",6950,77,4,1998,77000,"Petrol",86,0,"Green",0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0902597402597403,"Low",0.0847290640394089,"Budget"
1261,"TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors",8000,78,3,1998,77000,"Petrol",110,0,"Red",0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.103896103896104,"Low",0.104761904761905,"Mid-Range"
1262,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",7950,75,6,1998,76382,"Petrol",110,1,"Green",0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0.104082113586971,"Low",0.104265402843602,"Budget"
1263,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",8500,76,5,1998,76268,"Petrol",86,1,"Green",0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1114491005402,"Low",0.0847290640394089,"Mid-Range"
1264,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7490,73,8,1998,76151,"Petrol",86,1,"Black",0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.0983572113301204,"Low",0.0847290640394089,"Budget"
1265,"TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors",8250,80,1,1998,76000,"Petrol",110,0,"Red",0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0.108552631578947,"Low",0.104761904761905,"Mid-Range"
1266,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9250,71,10,1998,76000,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.121710526315789,"Low",0.102803738317757,"Mid-Range"
1267,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",7950,72,9,1998,75840,"Petrol",86,0,"Blue",0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.104825949367089,"Low",0.0830917874396135,"Budget"
1268,"TOYOTA Corolla 1.6 HB LINEA TERRA 2/3-Doors",9500,77,4,1998,75799,"Petrol",110,1,"Black",0,1600,3,4,5,19,1050,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125331468752886,"Low",0.104761904761905,"Mid-Range"
1269,"TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors",8950,72,9,1998,75525,"Petrol",110,1,"Blue",0,1600,3,4,5,19,1114,0,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.118503806686528,"Low",0.0987432675044883,"Mid-Range"
1270,"TOYOTA Corolla 1.3 Linea Terra wagon Stationwagen",8450,78,3,1998,75323,"Petrol",86,1,"Red",0,1300,5,4,5,69,1050,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.112183529599193,"Low",0.0819047619047619,"Mid-Range"
1271,"TOYOTA Corolla 1.6 station 1 Stationwagen",7995,79,2,1998,75322,"Petrol",110,1,"Green",0,1600,4,4,5,85,1115,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.106144287193649,"Low",0.0986547085201794,"Budget"
1272,"TOYOTA Corolla 1.6 Linea Terra Sd 4/5-Doors",8750,78,3,1998,75226,"Petrol",110,0,"Red",0,1600,4,4,5,69,1035,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.116316167282588,"Low",0.106280193236715,"Mid-Range"
1273,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",5950,71,10,1998,75085,"Petrol",86,0,"Blue",0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0792435240061264,"Low",0.0830917874396135,"Budget"
1274,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8500,73,8,1998,75000,"Petrol",110,0,"Grey",0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.113333333333333,"Low",0.102325581395349,"Mid-Range"
1275,"TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors",8950,69,12,1998,75000,"Petrol",86,1,"Blue",0,1300,4,4,5,69,1000,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119333333333333,"Low",0.086,"Mid-Range"
1276,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",8750,69,12,1998,75000,"Petrol",86,1,"Red",0,1300,4,4,5,69,1000,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.116666666666667,"Low",0.086,"Mid-Range"
1277,"TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors",7600,78,3,1998,74926,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1075,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.101433414302111,"Low",0.102325581395349,"Budget"
1278,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7145,80,1,1998,74785,"Petrol",110,1,"Red",0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0955405495754496,"Low",0.102803738317757,"Budget"
1279,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",8450,69,12,1998,74573,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.113311788448902,"Low",0.101382488479263,"Mid-Range"
1280,"TOYOTA Corolla 1.3i LINEA TERRA 2/3-Doors",5950,75,6,1998,74567,"Petrol",86,1,"Red",0,1300,3,4,5,19,1015,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.079794010755428,"Low",0.0847290640394089,"Budget"
1281,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9000,80,1,1998,74196,"Petrol",110,0,"Blue",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0.121300339640951,"Low",0.102325581395349,"Mid-Range"
1282,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7250,80,1,1998,74151,"Petrol",110,1,"Red",0,1600,3,4,5,69,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0977734622594436,"Low",0.104761904761905,"Budget"
1283,"TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors",7400,75,6,1998,74096,"Petrol",110,1,"Black",0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0998704383502483,"Low",0.104761904761905,"Budget"
1284,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8800,79,2,1998,74093,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.118769654353313,"Low",0.102325581395349,"Mid-Range"
1285,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7750,71,10,1998,74000,"Petrol",110,0,"Blue",0,1600,3,4,5,69,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.10472972972973,"Low",0.104761904761905,"Budget"
1286,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7500,75,6,1998,74000,"Petrol",86,1,"Black",0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.101351351351351,"Low",0.0847290640394089,"Budget"
1287,"TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors",8450,78,3,1998,73638,"Petrol",86,1,"Grey",1,1300,4,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.114750536407833,"Low",0.0847290640394089,"Mid-Range"
1288,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7400,75,6,1998,73460,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.100735093928669,"Low",0.102803738317757,"Budget"
1289,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7500,80,1,1998,73200,"Petrol",110,1,"Black",0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0.102459016393443,"Low",0.102803738317757,"Budget"
1290,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8950,76,5,1998,73116,"Petrol",110,1,"Green",0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.122408228021227,"Low",0.102325581395349,"Mid-Range"
1291,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8950,70,11,1998,73014,"Petrol",110,1,"Blue",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.122579231380283,"Low",0.102325581395349,"Mid-Range"
1292,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7950,77,4,1998,72703,"Petrol",110,1,"Blue",0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.109348995227157,"Low",0.104761904761905,"Budget"
1293,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",7950,79,2,1998,72328,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.109915938502378,"Low",0.102325581395349,"Budget"
1294,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7950,78,3,1998,72222,"Petrol",110,1,"Red",0,1600,5,4,5,85,1070,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.11007726177619,"Low",0.102803738317757,"Budget"
1295,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors",8950,71,10,1998,72128,"Petrol",107,1,"Grey",1,1600,5,4,5,85,1100,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0.124084960070985,"Low",0.0972727272727273,"Mid-Range"
1296,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",7750,78,3,1998,72090,"Petrol",110,1,"Red",0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.107504508253572,"Low",0.102803738317757,"Budget"
1297,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",8250,78,3,1998,72000,"Petrol",110,1,"Green",0,1600,4,4,5,69,1035,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.114583333333333,"Low",0.106280193236715,"Mid-Range"
1298,"TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors",7950,78,3,1998,72000,"Petrol",110,0,"Grey",0,1600,3,4,5,85,1055,1,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.110416666666667,"Low",0.104265402843602,"Budget"
1299,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors",7750,77,4,1998,71900,"Petrol",86,1,"Green",0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.10778859527121,"Low",0.0847290640394089,"Budget"
1300,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8500,77,4,1998,71825,"Petrol",110,0,"Grey",0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.118343195266272,"Low",0.102325581395349,"Mid-Range"
1301,"TOYOTA Corolla 1.6 Terra LB 4/5-Doors",6950,80,1,1998,71740,"Petrol",110,1,"Silver",0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0968776136046836,"Low",0.102803738317757,"Budget"
1302,"TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors",7500,80,1,1998,71500,"Petrol",110,1,"Grey",0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.104895104895105,"Low",0.106280193236715,"Budget"
1303,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7750,79,2,1998,71359,"Petrol",110,1,"Grey",0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.108605782031699,"Low",0.104761904761905,"Budget"
1304,"TOYOTA Corolla 1.3 16v linea terra ",5950,79,2,1998,71263,"Petrol",86,0,"Red",0,1300,3,4,5,69,1015,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.083493538021133,"Low",0.0847290640394089,"Budget"
1305,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7500,78,3,1998,71186,"Petrol",110,0,"Green",0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.105357795072065,"Low",0.104761904761905,"Budget"
1306,"TOYOTA Corolla 1.3 Linea Terra Hatchback 2/3-Doors",8950,72,9,1998,71054,"Petrol",86,0,"Red",1,1300,3,4,5,69,1045,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125960537056323,"Low",0.0822966507177034,"Mid-Range"
1307,"TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors",7950,76,5,1998,71000,"Petrol",110,1,"Green",0,1600,3,4,5,69,1050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111971830985915,"Low",0.104761904761905,"Budget"
1308,"TOYOTA Corolla 1.6 lb aut 4/5-Doors",6900,80,1,1998,70939,"Petrol",110,1,"Red",1,1600,5,4,5,85,1100,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0972666657268921,"Low",0.1,"Budget"
1309,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7450,77,4,1998,70932,"Petrol",110,1,"Black",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0.105030169740033,"Low",0.104761904761905,"Budget"
1310,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors",8500,80,1,1998,70597,"Petrol",107,1,"Grey",1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.120401716786832,"Low",0.0990740740740741,"Mid-Range"
1311,"TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen",7500,73,8,1998,70482,"Petrol",110,1,"Red",0,1600,5,4,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.106410147271644,"Low",0.102325581395349,"Budget"
1312,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",8750,77,4,1998,70124,"Petrol",110,1,"Blue",0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.124778962979864,"Low",0.104761904761905,"Mid-Range"
1313,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",7500,76,5,1998,70039,"Petrol",110,1,"Grey",0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.107083196504804,"Low",0.104761904761905,"Budget"
1314,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9950,80,1,1998,69904,"Petrol",110,0,"Blue",0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.142338063630121,"Low",0.102803738317757,"Mid-Range"
1315,"TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors",7950,75,6,1998,69388,"Petrol",86,0,"Blue",0,1300,3,4,5,69,1010,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114573125036029,"Low",0.0851485148514852,"Budget"
1316,"TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors",9950,75,6,1998,69320,"Petrol",110,1,"Red",0,1600,5,4,5,85,1070,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.143537218695903,"Low",0.102803738317757,"Mid-Range"
1317,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",9250,78,3,1998,69000,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0.134057971014493,"Low",0.102325581395349,"Mid-Range"
1318,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",9250,73,8,1998,68988,"Petrol",86,1,"Grey",0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.134081289499623,"Low",0.0830917874396135,"Mid-Range"
1319,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",9950,79,2,1998,68945,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1085,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.144317934585539,"Low",0.101382488479263,"Mid-Range"
1320,"TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors",5950,74,7,1998,68285,"Petrol",110,1,"Blue",0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.0871348026652998,"Low",0.104761904761905,"Budget"
1321,"TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors",7995,76,5,1998,68000,"Petrol",110,1,"Black",0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.117573529411765,"Low",0.102325581395349,"Budget"
1322,"TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors",8950,70,11,1998,68000,"Petrol",86,1,"Black",1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.131617647058824,"Low",0.0822966507177034,"Mid-Range"
1323,"TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors",7450,75,6,1998,67451,"Petrol",86,1,"Red",0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.110450549287631,"Low",0.086,"Budget"
1324,"TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors",8250,76,5,1998,67266,"Petrol",86,1,"Blue",0,1300,5,4,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0.122647399875123,"Low",0.0830917874396135,"Mid-Range"
1325,"TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen",8500,78,3,1998,67255,"Petrol",110,0,"Red",0,1600,5,4,5,85,1085,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.126384655415954,"Low",0.101382488479263,"Mid-Range"
1326,"TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors",8500,70,11,1998,67100,"Petrol",110,1,"Grey",0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0.126676602086438,"Low",0.102325581395349,"Mid-Range"
